gene ID,log2FC,p-value
CGI_10004619,-0.1269251,NA
CGI_10004623,-0.278208295,NA
CGI_10004624,-0.187186381,NA
CGI_10004637,0.134355097,NA
CGI_10004638,NA,NA
CGI_10004640,NA,NA
CGI_10004641,-0.121402871,NA
CGI_10004642,-0.076922639,NA
CGI_10004649,-0.256984067,NA
CGI_10004660,-0.294941301,NA
CGI_10004668,-0.107313596,NA
CGI_10004672,NA,NA
CGI_10004674,0.030633394,NA
CGI_10004677,-0.510864181,NA
CGI_10004685,-0.207320925,NA
CGI_10004686,NA,NA
CGI_10004689,-0.374584863,NA
CGI_10004697,-0.045077256,NA
CGI_10004699,-0.243690069,NA
CGI_10004708,0.065316856,NA
CGI_10004728,-0.066944089,NA
CGI_10004729,NA,NA
CGI_10004730,NA,NA
CGI_10004735,-0.431756075,NA
CGI_10004739,0.006271957,NA
CGI_10004744,0.036474967,NA
CGI_10004746,-0.357021455,NA
CGI_10004747,NA,NA
CGI_10004748,0.210832387,NA
CGI_10004753,0.045488093,NA
CGI_10004754,-0.844456102,NA
CGI_10004763,-0.714389477,NA
CGI_10004765,-0.083870695,NA
CGI_10004776,0.193769125,NA
CGI_10004782,0.061604546,NA
CGI_10004791,-0.01808948,NA
CGI_10004796,-0.159077651,NA
CGI_10004806,-0.046562832,NA
CGI_10004807,-0.086976652,NA
CGI_10004810,0.059448777,NA
CGI_10004813,-0.28039994,NA
CGI_10004814,-0.22961212,NA
CGI_10004815,-0.139179888,NA
CGI_10004825,NA,NA
CGI_10004836,NA,NA
CGI_10004845,-0.07378849,NA
CGI_10004850,-0.1928804,NA
CGI_10004853,0.216232463,NA
CGI_10004856,0.097573252,NA
CGI_10004857,-0.21552309,NA
CGI_10004859,-0.07288757,NA
CGI_10004870,NA,NA
CGI_10004872,-0.005048178,NA
CGI_10004877,-0.01808948,NA
CGI_10004879,0.052023213,NA
CGI_10004880,NA,NA
CGI_10004881,NA,NA
CGI_10004882,NA,NA
CGI_10004883,0.292638967,NA
CGI_10004897,0.006431332,NA
CGI_10004900,NA,NA
CGI_10004903,0.420754902,NA
CGI_10004905,0.071456653,NA
CGI_10004907,0.019278793,NA
CGI_10004908,0.455278558,NA
CGI_10004920,-0.520384311,NA
CGI_10004928,0.133095243,NA
CGI_10004943,0.296841443,NA
CGI_10004954,0.262929743,NA
CGI_10004959,NA,NA
CGI_10004961,-0.069596593,NA
CGI_10004977,NA,NA
CGI_10004978,NA,NA
CGI_10004980,0.006431332,NA
CGI_10004983,-0.181595591,NA
CGI_10004990,0.134219884,NA
CGI_10004999,0.280150686,NA
CGI_10005010,0.061604546,NA
CGI_10005011,NA,NA
CGI_10005013,NA,NA
CGI_10005025,-0.01808948,NA
CGI_10005028,NA,NA
CGI_10005038,NA,NA
CGI_10005043,NA,NA
CGI_10005045,-0.164741297,NA
CGI_10005046,-0.265470154,NA
CGI_10005064,-0.049335034,NA
CGI_10005066,0.361864997,NA
CGI_10005067,-0.451520447,NA
CGI_10005068,0.026530839,NA
CGI_10005069,0.030633394,NA
CGI_10005070,NA,NA
CGI_10005073,0.030633394,NA
CGI_10005074,-0.01808948,NA
CGI_10005075,NA,NA
CGI_10005078,NA,NA
CGI_10005079,-0.480635784,NA
CGI_10005093,0.10469587,NA
CGI_10005099,0.02417061,NA
CGI_10005100,0.077729915,NA
CGI_10005104,-0.082924329,NA
CGI_10005107,-0.042007865,NA
CGI_10005108,-0.04493893,NA
CGI_10005112,-0.334567614,NA
CGI_10005113,NA,NA
CGI_10005114,0.087417212,NA
CGI_10005117,NA,NA
CGI_10005118,NA,NA
CGI_10005119,0.063733047,NA
CGI_10005120,0.149937086,NA
CGI_10005122,-0.50322117,NA
CGI_10005123,-0.372278673,NA
CGI_10005132,-0.238909885,NA
CGI_10005134,0.231936208,NA
CGI_10005137,0.123690233,NA
CGI_10005138,0.077921254,NA
CGI_10005139,-0.21571613,NA
CGI_10005146,-0.376809636,NA
CGI_10005147,0.060123974,NA
CGI_10005148,0.358841195,NA
CGI_10005151,NA,NA
CGI_10005152,0.020431715,NA
CGI_10005153,0.174299564,NA
CGI_10005160,-0.357668161,NA
CGI_10005161,-0.059680769,NA
CGI_10005165,0.080233589,NA
CGI_10005166,0.043169786,NA
CGI_10005172,-0.810658372,NA
CGI_10005173,0.018473749,NA
CGI_10005177,-0.094615958,NA
CGI_10005183,-0.027734487,NA
CGI_10005187,-0.065847261,NA
CGI_10005192,-0.115748161,NA
CGI_10005195,-0.275417065,NA
CGI_10005201,0.13812316,NA
CGI_10005203,0.030633394,NA
CGI_10005204,NA,NA
CGI_10005228,0.021558275,NA
CGI_10005229,0.100391586,NA
CGI_10005230,0.311548894,NA
CGI_10005231,NA,NA
CGI_10005232,-0.305881924,NA
CGI_10005240,-0.199363717,NA
CGI_10005245,0.006249874,NA
CGI_10005246,0.079984473,NA
CGI_10005247,0.734806318,NA
CGI_10005262,0.030633394,NA
CGI_10005264,0.148509023,NA
CGI_10005272,0.316403743,NA
CGI_10005279,NA,NA
CGI_10005281,NA,NA
CGI_10005287,0.081213816,NA
CGI_10005288,NA,NA
CGI_10005292,-0.060563803,NA
CGI_10005299,NA,NA
CGI_10005300,-0.194760328,NA
CGI_10005305,-0.046851745,NA
CGI_10005315,0.030633394,NA
CGI_10005316,NA,NA
CGI_10005318,0.040584271,NA
CGI_10005320,0.144810468,NA
CGI_10005321,-0.040963707,NA
CGI_10005327,0.193956587,NA
CGI_10005334,NA,NA
CGI_10005335,-0.02831931,NA
CGI_10005342,NA,NA
CGI_10005348,NA,NA
CGI_10005350,0.015501229,NA
CGI_10005355,NA,NA
CGI_10005363,0.053246416,NA
CGI_10005368,0.229808174,NA
CGI_10005369,NA,NA
CGI_10005373,NA,NA
CGI_10005378,-0.027385804,NA
CGI_10005391,-0.374680418,NA
CGI_10005394,0.059448777,NA
CGI_10005396,-0.073370374,NA
CGI_10005401,0.126854095,NA
CGI_10005402,-0.05494273,NA
CGI_10005405,-0.630223027,NA
CGI_10005406,0.55771007,NA
CGI_10005408,NA,NA
CGI_10005409,NA,NA
CGI_10005413,0.254967605,NA
CGI_10005417,0.379009687,NA
CGI_10005418,0.443778032,NA
CGI_10005439,0.018787245,NA
CGI_10005440,-0.031288576,NA
CGI_10005441,-0.463470357,NA
CGI_10005442,NA,NA
CGI_10005443,-0.196533559,NA
CGI_10005447,0.093840611,NA
CGI_10005464,-0.102410634,NA
CGI_10005465,0.116063891,NA
CGI_10005480,0.030633394,NA
CGI_10005496,0.560534153,NA
CGI_10005497,0.00417105,NA
CGI_10005498,-0.026651673,NA
CGI_10005501,0.062579771,NA
CGI_10005503,0.002330343,NA
CGI_10005504,0.007477022,NA
CGI_10005505,0.052406386,NA
CGI_10005506,NA,NA
CGI_10005507,NA,NA
CGI_10005510,-0.101536275,NA
CGI_10005513,0.030633394,NA
CGI_10005519,0.087737624,NA
CGI_10005524,NA,NA
CGI_10005528,0.097604086,NA
CGI_10005530,-0.693068078,NA
CGI_10005532,0.180241214,NA
CGI_10005533,NA,NA
CGI_10005539,0.031039812,NA
CGI_10005554,NA,NA
CGI_10005559,-0.163833906,NA
CGI_10005562,0.006431332,NA
CGI_10005574,-0.110205915,NA
CGI_10005578,0.320057083,NA
CGI_10005579,0.085998142,NA
CGI_10005581,-0.004363598,NA
CGI_10005589,NA,NA
CGI_10005593,-0.259803215,NA
CGI_10005595,NA,NA
CGI_10005604,NA,NA
CGI_10005606,0.007634597,NA
CGI_10005607,-0.337064201,NA
CGI_10005608,0.030633394,NA
CGI_10005612,NA,NA
CGI_10005613,-0.062957896,NA
CGI_10005616,-0.242665931,NA
CGI_10005617,0.030633394,NA
CGI_10005622,-0.074224008,NA
CGI_10005627,0.116296707,NA
CGI_10005628,-0.288713129,NA
CGI_10005629,0.399723929,NA
CGI_10005630,NA,NA
CGI_10005634,0.148431943,NA
CGI_10005635,-0.134030627,NA
CGI_10005640,0.170307147,NA
CGI_10005642,0.040505544,NA
CGI_10005644,NA,NA
CGI_10005654,-0.01808948,NA
CGI_10005656,-0.004395608,NA
CGI_10005657,-0.032208794,NA
CGI_10005658,0.50818669,NA
CGI_10005659,NA,NA
CGI_10005660,0.088093425,NA
CGI_10005664,0.290303969,NA
CGI_10005665,0.047574198,NA
CGI_10005677,-0.023108862,NA
CGI_10005682,-0.181896697,NA
CGI_10005684,0.212345051,NA
CGI_10005688,NA,NA
CGI_10005696,NA,NA
CGI_10005697,NA,NA
CGI_10005705,-0.214363354,NA
CGI_10005735,0.753246229,NA
CGI_10005740,0.189226861,NA
CGI_10005741,0.23615627,NA
CGI_10005742,0.16980338,NA
CGI_10005746,-0.494583144,NA
CGI_10005747,-0.184836203,NA
CGI_10005754,NA,NA
CGI_10005756,-0.060259188,NA
CGI_10005759,0.153988418,NA
CGI_10005760,NA,NA
CGI_10005780,-0.310102809,NA
CGI_10005782,NA,NA
CGI_10005785,-0.060757975,NA
CGI_10005791,0.34908941,NA
CGI_10005822,NA,NA
CGI_10005823,0.207025625,NA
CGI_10005832,-0.104911792,NA
CGI_10005833,-0.191905308,NA
CGI_10005834,-0.032208794,NA
CGI_10005835,-0.042450917,NA
CGI_10005837,-0.188819436,NA
CGI_10005838,0.105090125,NA
CGI_10005841,NA,NA
CGI_10005842,0.130432457,NA
CGI_10005844,NA,NA
CGI_10005845,-0.01808948,NA
CGI_10005846,NA,NA
CGI_10005857,0.109050941,NA
CGI_10005858,0.288286121,NA
CGI_10005869,0.195269691,NA
CGI_10005883,NA,NA
CGI_10005891,0.136046345,NA
CGI_10005897,-0.345812222,NA
CGI_10005898,0.02551517,NA
CGI_10005914,0.221215203,NA
CGI_10005919,NA,NA
CGI_10005920,NA,NA
CGI_10005921,NA,NA
CGI_10005922,NA,NA
CGI_10005923,NA,NA
CGI_10005924,0.154834261,NA
CGI_10005925,0.030633394,NA
CGI_10005926,NA,NA
CGI_10005927,0.054073655,NA
CGI_10005929,0.103791313,NA
CGI_10005932,NA,NA
CGI_10005936,0.195758293,NA
CGI_10005938,-0.47313404,NA
CGI_10005939,-0.015209868,NA
CGI_10005942,0.30004214,NA
CGI_10005950,0.075456431,NA
CGI_10005952,NA,NA
CGI_10005953,0.101564864,NA
CGI_10005955,-0.097041175,NA
CGI_10005957,NA,NA
CGI_10005958,-0.479964756,NA
CGI_10005960,0.045032402,NA
CGI_10005962,-0.071089494,NA
CGI_10005963,-0.01808948,NA
CGI_10005966,NA,NA
CGI_10005970,-0.231407497,NA
CGI_10005971,-0.11127602,NA
CGI_10005982,0.289970881,NA
CGI_10005986,-0.01808948,NA
CGI_10005989,0.216030044,NA
CGI_10005991,NA,NA
CGI_10005998,-0.018210369,NA
CGI_10006006,NA,NA
CGI_10006009,-0.262701622,NA
CGI_10006010,0.324713785,NA
CGI_10006011,-0.394351831,NA
CGI_10006019,-0.005348386,NA
CGI_10006029,-0.010152569,NA
CGI_10006038,-0.072543344,NA
CGI_10006041,NA,NA
CGI_10006047,0.153348711,NA
CGI_10006050,-0.388431995,NA
CGI_10006052,-0.50304686,NA
CGI_10006055,-0.348050931,NA
CGI_10006064,-0.077712818,NA
CGI_10006068,NA,NA
CGI_10006073,-0.135480875,NA
CGI_10006074,-0.071570516,NA
CGI_10006077,-0.524567684,NA
CGI_10006078,0.195297503,NA
CGI_10006086,0.299404359,NA
CGI_10006092,0.107803764,NA
CGI_10006093,-0.012461694,NA
CGI_10006094,0.052717912,NA
CGI_10006095,-0.022837794,NA
CGI_10006096,NA,NA
CGI_10006097,0.061604546,NA
CGI_10006099,NA,NA
CGI_10006100,NA,NA
CGI_10006101,NA,NA
CGI_10006102,0.614167492,NA
CGI_10006108,0.687083129,NA
CGI_10006109,0.055062307,NA
CGI_10006125,0.131867714,NA
CGI_10006134,NA,NA
CGI_10006137,-0.028888573,NA
CGI_10006139,-0.01424016,NA
CGI_10006140,NA,NA
CGI_10006143,-0.324162665,NA
CGI_10006144,NA,NA
CGI_10006147,NA,NA
CGI_10006148,0.044653044,NA
CGI_10006151,-0.104818141,NA
CGI_10006152,0.174256911,NA
CGI_10006159,NA,NA
CGI_10006163,0.183346292,NA
CGI_10006165,-0.247275322,NA
CGI_10006170,-0.01808948,NA
CGI_10006171,0.061604546,NA
CGI_10006176,-0.069596593,NA
CGI_10006189,0.011549261,NA
CGI_10006195,NA,NA
CGI_10006211,0.200722658,NA
CGI_10006220,NA,NA
CGI_10006227,-0.127538863,NA
CGI_10006235,-0.029299362,NA
CGI_10006237,-0.01808948,NA
CGI_10006250,NA,NA
CGI_10006251,NA,NA
CGI_10006252,-0.020829635,NA
CGI_10006253,0.024353618,NA
CGI_10006260,0.063733047,NA
CGI_10006261,0.030633394,NA
CGI_10006262,0.030657899,NA
CGI_10006264,0.185668046,NA
CGI_10006266,NA,NA
CGI_10006268,NA,NA
CGI_10006269,0.030633394,NA
CGI_10006270,0.030633394,NA
CGI_10006271,0.023048325,NA
CGI_10006286,-0.025718862,NA
CGI_10006295,-0.238425843,NA
CGI_10006296,-0.035823109,NA
CGI_10006298,NA,NA
CGI_10006302,NA,NA
CGI_10006305,0.538964445,NA
CGI_10006306,NA,NA
CGI_10006310,0.030633394,NA
CGI_10006314,0.05499483,NA
CGI_10006315,0.018850589,NA
CGI_10006330,-0.0169883,NA
CGI_10006332,-0.050721788,NA
CGI_10006341,-0.200802317,NA
CGI_10006346,-0.35419316,NA
CGI_10006349,0.05561522,NA
CGI_10006350,0.030633394,NA
CGI_10006355,-0.01808948,NA
CGI_10006357,0.017625317,NA
CGI_10006364,0.393286361,NA
CGI_10006365,-0.135893722,NA
CGI_10006369,-0.066156147,NA
CGI_10006370,0.250109073,NA
CGI_10006372,-0.041847452,NA
CGI_10006376,-0.024138823,NA
CGI_10006378,-0.347188923,NA
CGI_10006380,0.037726624,NA
CGI_10006383,-0.270465102,NA
CGI_10006393,NA,NA
CGI_10006394,-0.085139221,NA
CGI_10006401,0.08890051,NA
CGI_10006402,0.345155454,NA
CGI_10006420,-0.090688825,NA
CGI_10006421,-0.069596593,NA
CGI_10006424,-0.213803437,NA
CGI_10006432,-0.399002055,NA
CGI_10006434,-0.272960545,NA
CGI_10006437,NA,NA
CGI_10006446,-0.178265226,NA
CGI_10006449,NA,NA
CGI_10006451,NA,NA
CGI_10006452,-0.295339586,NA
CGI_10006456,0.007634597,NA
CGI_10006461,0.204038191,NA
CGI_10006462,0.640894045,NA
CGI_10006486,-0.249680238,NA
CGI_10006493,-0.097188588,NA
CGI_10006503,0.030633394,NA
CGI_10006508,0.151764063,NA
CGI_10006519,-0.042450917,NA
CGI_10006520,-0.251404074,NA
CGI_10006523,0.099747571,NA
CGI_10006531,NA,NA
CGI_10006537,0.030633394,NA
CGI_10006549,NA,NA
CGI_10006553,0.007868447,NA
CGI_10006554,0.110224106,NA
CGI_10006562,0.021568385,NA
CGI_10006564,-0.314462989,NA
CGI_10006574,-0.32504764,NA
CGI_10006589,-0.292292505,NA
CGI_10006590,0.092127165,NA
CGI_10006597,0.042618068,NA
CGI_10006608,NA,NA
CGI_10006625,0.350819005,NA
CGI_10006643,0.15149105,NA
CGI_10006644,0.315184587,NA
CGI_10006648,0.145685164,NA
CGI_10006651,NA,NA
CGI_10006652,0.175369212,NA
CGI_10006654,-0.051700795,NA
CGI_10006655,-0.337676977,NA
CGI_10006660,-0.085797229,NA
CGI_10006661,0.009662259,NA
CGI_10006665,-0.142717158,NA
CGI_10006673,0.054363042,NA
CGI_10006674,-0.354459544,NA
CGI_10006675,-0.424596047,NA
CGI_10006676,0.27852073,NA
CGI_10006677,NA,NA
CGI_10006678,-0.207548976,NA
CGI_10006679,-0.018155904,NA
CGI_10006687,NA,NA
CGI_10006688,NA,NA
CGI_10006690,0.030633394,NA
CGI_10006696,NA,NA
CGI_10006697,0.287264171,NA
CGI_10006705,0.114565145,NA
CGI_10006714,-0.321082026,NA
CGI_10006730,0.46574559,NA
CGI_10006744,0.15007209,NA
CGI_10006748,-0.104640696,NA
CGI_10006751,-0.019688779,NA
CGI_10006752,0.075316875,NA
CGI_10006758,0.280484701,NA
CGI_10006773,0.235845609,NA
CGI_10006774,-0.071089494,NA
CGI_10006775,-0.026640073,NA
CGI_10006776,0.079870141,NA
CGI_10006777,-0.292149946,NA
CGI_10006779,-0.325883994,NA
CGI_10006787,-0.075376106,NA
CGI_10006800,0.278748598,NA
CGI_10006801,NA,NA
CGI_10006802,0.207645648,NA
CGI_10006809,-0.411978251,NA
CGI_10006810,0.030633394,NA
CGI_10006811,NA,NA
CGI_10006816,-0.101861013,NA
CGI_10006818,-0.05496163,NA
CGI_10006819,0.424444762,NA
CGI_10006820,-0.074580843,NA
CGI_10006821,-0.01808948,NA
CGI_10006822,0.157926748,NA
CGI_10006827,-0.209171469,NA
CGI_10006828,-0.071281629,NA
CGI_10006838,-0.108151206,NA
CGI_10006839,NA,NA
CGI_10006862,NA,NA
CGI_10006864,0.061604546,NA
CGI_10006865,NA,NA
CGI_10006866,0.007233274,NA
CGI_10006878,-0.113288061,NA
CGI_10006890,-0.179312414,NA
CGI_10006891,-0.12390663,NA
CGI_10006894,-0.01808948,NA
CGI_10006900,0.006431332,NA
CGI_10006910,-0.085139221,NA
CGI_10006912,0.053161177,NA
CGI_10006913,NA,NA
CGI_10006914,0.003261404,NA
CGI_10006917,-0.088774817,NA
CGI_10006918,0.165850566,NA
CGI_10006919,0.017726909,NA
CGI_10006920,0.136251515,NA
CGI_10006921,0.249681824,NA
CGI_10006922,0.030633394,NA
CGI_10006930,-0.01808948,NA
CGI_10006949,0.118064491,NA
CGI_10006954,-0.018804237,NA
CGI_10006960,NA,NA
CGI_10006962,-0.044075906,NA
CGI_10006963,-0.171662487,NA
CGI_10006981,0.059511026,NA
CGI_10006987,-0.342497284,NA
CGI_10006990,0.385004861,NA
CGI_10006991,-0.050854307,NA
CGI_10006993,-0.13482374,NA
CGI_10006994,-0.258999557,NA
CGI_10007000,-0.082492082,NA
CGI_10007009,NA,NA
CGI_10007015,-0.219936304,NA
CGI_10007017,NA,NA
CGI_10007018,NA,NA
CGI_10007025,NA,NA
CGI_10007028,0.030633394,NA
CGI_10007030,0.05444323,NA
CGI_10007032,-0.117445338,NA
CGI_10007034,0.172083097,NA
CGI_10007035,NA,NA
CGI_10007036,0.137006978,NA
CGI_10007044,-0.083019149,NA
CGI_10007045,-0.042450917,NA
CGI_10007046,0.080785666,NA
CGI_10007054,0.060272132,NA
CGI_10007056,-0.005147899,NA
CGI_10007063,NA,NA
CGI_10007064,-0.535682491,NA
CGI_10007079,0.007634597,NA
CGI_10007083,0.017863356,NA
CGI_10007084,0.030633394,NA
CGI_10007088,0.011330756,NA
CGI_10007089,0.093220932,NA
CGI_10007094,0.177664946,NA
CGI_10007102,-0.091806062,NA
CGI_10007113,0.006271957,NA
CGI_10007115,-0.37488627,NA
CGI_10007123,NA,NA
CGI_10007125,NA,NA
CGI_10007139,-0.01808948,NA
CGI_10007153,-0.221069205,NA
CGI_10007155,-0.255531232,NA
CGI_10007157,0.082709675,NA
CGI_10007160,0.030633394,NA
CGI_10007178,0.019404997,NA
CGI_10007185,-0.099734408,NA
CGI_10007190,-0.242664644,NA
CGI_10007199,-0.617961001,NA
CGI_10007206,-0.082591489,NA
CGI_10007207,0.131867714,NA
CGI_10007213,-0.181326063,NA
CGI_10007219,0.030633394,NA
CGI_10007220,0.204602863,NA
CGI_10007228,-0.10687112,NA
CGI_10007231,-0.335827194,NA
CGI_10007235,-0.203878319,NA
CGI_10007240,0.229311989,NA
CGI_10007243,-0.169292634,NA
CGI_10007252,0.163077552,NA
CGI_10007262,NA,NA
CGI_10007264,-0.01808948,NA
CGI_10007270,-0.277974893,NA
CGI_10007271,0.255291305,NA
CGI_10007273,0.030633394,NA
CGI_10007275,NA,NA
CGI_10007281,-0.291673675,NA
CGI_10007286,0.188986744,NA
CGI_10007288,NA,NA
CGI_10007293,-0.040164221,NA
CGI_10007297,NA,NA
CGI_10007303,0.001929424,NA
CGI_10007312,-0.110815886,NA
CGI_10007315,NA,NA
CGI_10007318,-0.027805084,NA
CGI_10007321,0.138076916,NA
CGI_10007322,0.041313645,NA
CGI_10007330,-0.066944089,NA
CGI_10007350,-0.252318584,NA
CGI_10007351,-0.01808948,NA
CGI_10007356,-0.077509249,NA
CGI_10007377,-0.180018763,NA
CGI_10007379,0.006271957,NA
CGI_10007381,0.109546786,NA
CGI_10007387,0.156398466,NA
CGI_10007389,0.174429515,NA
CGI_10007390,NA,NA
CGI_10007391,0.035284483,NA
CGI_10007392,0.059448777,NA
CGI_10007393,-0.074215756,NA
CGI_10007394,NA,NA
CGI_10007395,-0.199234498,NA
CGI_10007396,NA,NA
CGI_10007397,-0.101022547,NA
CGI_10007402,0.031039812,NA
CGI_10007420,-0.081146922,NA
CGI_10007426,0.060823442,NA
CGI_10007427,0.026976888,NA
CGI_10007428,0.030633394,NA
CGI_10007429,0.030633394,NA
CGI_10007433,0.006271957,NA
CGI_10007435,-0.123110069,NA
CGI_10007436,-0.056778444,NA
CGI_10007451,0.139030607,NA
CGI_10007452,-0.13659887,NA
CGI_10007462,-0.038535828,NA
CGI_10007465,-0.085392391,NA
CGI_10007467,-0.234485607,NA
CGI_10007469,0.055760386,NA
CGI_10007470,0.10216638,NA
CGI_10007472,0.030633394,NA
CGI_10007473,0.17758716,NA
CGI_10007475,0.238981011,NA
CGI_10007477,0.202936485,NA
CGI_10007486,0.045488093,NA
CGI_10007500,0.274365178,NA
CGI_10007506,NA,NA
CGI_10007511,0.013021952,NA
CGI_10007516,-0.119869263,NA
CGI_10007520,NA,NA
CGI_10007522,0.152247407,NA
CGI_10007525,NA,NA
CGI_10007531,0.063733047,NA
CGI_10007535,0.030019107,NA
CGI_10007536,0.042346034,NA
CGI_10007538,-0.334452903,NA
CGI_10007540,0.033273185,NA
CGI_10007541,0.089572827,NA
CGI_10007543,-0.126776226,NA
CGI_10007545,0.097940012,NA
CGI_10007547,NA,NA
CGI_10007553,NA,NA
CGI_10007554,0.295340853,NA
CGI_10007557,0.684036503,NA
CGI_10007568,NA,NA
CGI_10007574,0.134550822,NA
CGI_10007580,0.071171694,NA
CGI_10007584,-0.01808948,NA
CGI_10007592,NA,NA
CGI_10007595,-0.042450917,NA
CGI_10007597,0.11866183,NA
CGI_10007599,0.030633394,NA
CGI_10007600,-0.01808948,NA
CGI_10007601,-0.08871952,NA
CGI_10007602,0.037574464,NA
CGI_10007603,0.119747618,NA
CGI_10007604,-0.000469479,NA
CGI_10007610,-0.34551221,NA
CGI_10007614,-0.048558722,NA
CGI_10007616,0.019130662,NA
CGI_10007618,NA,NA
CGI_10007619,-0.058611304,NA
CGI_10007622,-0.08820498,NA
CGI_10007623,0.014442347,NA
CGI_10007644,-0.202602756,NA
CGI_10007648,-0.009843618,NA
CGI_10007671,0.035770349,NA
CGI_10007672,NA,NA
CGI_10007685,-0.070651332,NA
CGI_10007688,-0.045589336,NA
CGI_10007689,-0.01808948,NA
CGI_10007714,0.12551449,NA
CGI_10007719,-0.058746128,NA
CGI_10007720,0.136251515,NA
CGI_10007722,-0.102518162,NA
CGI_10007725,0.101554005,NA
CGI_10007730,NA,NA
CGI_10007731,-0.066944089,NA
CGI_10007746,0.06399505,NA
CGI_10007747,-0.147426455,NA
CGI_10007749,NA,NA
CGI_10007765,-0.207251927,NA
CGI_10007766,NA,NA
CGI_10007777,0.309300679,NA
CGI_10007778,NA,NA
CGI_10007779,-0.251725334,NA
CGI_10007780,-0.462791161,NA
CGI_10007782,-0.01808948,NA
CGI_10007789,0.101548071,NA
CGI_10007790,-0.224523803,NA
CGI_10007797,-0.215216793,NA
CGI_10007798,0.073012616,NA
CGI_10007799,0.075456431,NA
CGI_10007810,0.416486034,NA
CGI_10007813,0.086054031,NA
CGI_10007815,-0.210292317,NA
CGI_10007842,NA,NA
CGI_10007843,NA,NA
CGI_10007844,-0.079129843,NA
CGI_10007845,0.062770459,NA
CGI_10007847,NA,NA
CGI_10007848,0.234735246,NA
CGI_10007849,0.052202004,NA
CGI_10007851,-0.088448479,NA
CGI_10007853,-0.289451253,NA
CGI_10007858,-0.545128579,NA
CGI_10007869,NA,NA
CGI_10007874,-0.162617933,NA
CGI_10007881,-0.03222408,NA
CGI_10007882,NA,NA
CGI_10007888,-0.017282992,NA
CGI_10007889,-0.096625871,NA
CGI_10007890,0.128225472,NA
CGI_10007891,0.323222499,NA
CGI_10007895,NA,NA
CGI_10007896,0.32077861,NA
CGI_10007898,NA,NA
CGI_10007899,-0.01808948,NA
CGI_10007900,0.474663474,NA
CGI_10007901,0.15359523,NA
CGI_10007902,0.061353078,NA
CGI_10007905,-0.026500031,NA
CGI_10007906,0.298614517,NA
CGI_10007910,NA,NA
CGI_10007911,NA,NA
CGI_10007912,NA,NA
CGI_10007916,-0.457578612,NA
CGI_10007917,0.235828557,NA
CGI_10007932,0.011504685,NA
CGI_10007936,0.220851969,NA
CGI_10007938,NA,NA
CGI_10007940,-0.066156147,NA
CGI_10007941,NA,NA
CGI_10007942,-0.01808948,NA
CGI_10007946,-0.057217537,NA
CGI_10007964,-0.018538508,NA
CGI_10007965,NA,NA
CGI_10007966,0.094777303,NA
CGI_10007967,0.001789291,NA
CGI_10007968,0.030633394,NA
CGI_10007969,-0.180846886,NA
CGI_10007983,-0.147193895,NA
CGI_10007984,0.211756846,NA
CGI_10007987,0.008864927,NA
CGI_10007990,-0.371946008,NA
CGI_10007994,NA,NA
CGI_10007995,NA,NA
CGI_10007996,-0.056323505,NA
CGI_10007997,NA,NA
CGI_10008000,-0.263437763,NA
CGI_10008006,-0.182277103,NA
CGI_10008011,0.100514483,NA
CGI_10008018,-0.095994192,NA
CGI_10008022,0.208084762,NA
CGI_10008024,0.236436675,NA
CGI_10008031,-0.030855028,NA
CGI_10008034,-0.169522421,NA
CGI_10008039,-0.427496287,NA
CGI_10008040,0.128376454,NA
CGI_10008045,-0.081891895,NA
CGI_10008046,-0.042450917,NA
CGI_10008047,-0.046265804,NA
CGI_10008048,-0.20649777,NA
CGI_10008050,0.101427506,NA
CGI_10008054,-0.050801154,NA
CGI_10008055,0.219860434,NA
CGI_10008059,NA,NA
CGI_10008060,NA,NA
CGI_10008061,NA,NA
CGI_10008062,NA,NA
CGI_10008063,NA,NA
CGI_10008065,NA,NA
CGI_10008066,NA,NA
CGI_10008067,-0.019688779,NA
CGI_10008068,NA,NA
CGI_10008069,NA,NA
CGI_10008070,NA,NA
CGI_10008071,NA,NA
CGI_10008072,NA,NA
CGI_10008073,NA,NA
CGI_10008074,NA,NA
CGI_10008075,NA,NA
CGI_10008076,NA,NA
CGI_10008077,NA,NA
CGI_10008078,NA,NA
CGI_10008079,NA,NA
CGI_10008080,NA,NA
CGI_10008081,NA,NA
CGI_10008082,NA,NA
CGI_10008083,NA,NA
CGI_10008084,NA,NA
CGI_10008085,0.030633394,NA
CGI_10008086,-0.123970202,NA
CGI_10008087,NA,NA
CGI_10008090,0.680168819,NA
CGI_10008095,-0.145897157,NA
CGI_10008116,0.194636683,NA
CGI_10008124,-0.095677207,NA
CGI_10008135,-0.045077256,NA
CGI_10008137,-0.209152958,NA
CGI_10008139,-0.042450917,NA
CGI_10008140,NA,NA
CGI_10008141,-0.123468639,NA
CGI_10008143,0.102297891,NA
CGI_10008144,-0.031486345,NA
CGI_10008145,-0.0252245,NA
CGI_10008146,-0.130798653,NA
CGI_10008147,NA,NA
CGI_10008148,0.039006842,NA
CGI_10008159,0.040764507,NA
CGI_10008163,NA,NA
CGI_10008164,-0.287509213,NA
CGI_10008165,0.02467871,NA
CGI_10008166,NA,NA
CGI_10008171,-0.024665818,NA
CGI_10008194,0.092923178,NA
CGI_10008195,-0.01808948,NA
CGI_10008197,-0.161006088,NA
